LWR	fract	aLWR	afract	taxopath
0	0	0.1168	2.979e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces
0.1168	2.979e-05	0.1168	2.979e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;Chondromyces crocatus
0	0	0.1168	2.979e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Byssovorax
0.1168	2.979e-05	0.1168	2.979e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Byssovorax;Byssovorax cruenta
0.0002551	6.502e-08	2.536	0.0006464	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales
0	0	1.537	0.0003918	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae
0.1219	3.107e-05	0.2415	6.156e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geoalkalibacter
0.1196	3.05e-05	0.1196	3.05e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geoalkalibacter;Geoalkalibacter subterraneus
0.8871	0.0002261	1.296	0.0003303	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter
0.0001445	3.684e-08	0.0001445	3.684e-08	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter lovleyi
0.0002888	7.361e-08	0.0002888	7.361e-08	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter thiogenes
0.4081	0.000104	0.4081	0.000104	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;Geobacter psychrophilus
0	0	0.4328	0.0001103	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae
0.0002113	5.387e-08	0.4328	0.0001103	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter
0.4326	0.0001103	0.4326	0.0001103	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter;Pelobacter venetianus
0	0	0.5654	0.0001441	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae
1.975e-05	5.034e-09	0.08088	2.062e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromusa
0.08086	2.061e-05	0.08086	2.061e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromusa;Desulfuromusa ferrireducens
0.3208	8.178e-05	0.4845	0.0001235	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas
0.1637	4.172e-05	0.1637	4.172e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;Desulfuromonas thiophila
3.916e-05	9.983e-09	3.916e-05	9.983e-09	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;Desulfuromonas svalbardensis
0	0	0.01374	3.501e-06	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales
0.01374	3.501e-06	0.01374	3.501e-06	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae
0	0	1.143	0.0002913	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales
0	0	1.143	0.0002913	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae
0.297	7.571e-05	1.143	0.0002913	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Desulfurella
0.2813	7.169e-05	0.2813	7.169e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Desulfurella;Desulfurella multipotens
0.2813	7.169e-05	0.2813	7.169e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Desulfurella;Desulfurella acetivorans
0.1406	3.585e-05	0.1406	3.585e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Desulfurella;Desulfurella propionica
0.1427	3.638e-05	0.1427	3.638e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Desulfurella;Desulfurella kamchatkensis
0.05942	1.515e-05	3.127	0.000797	Bacteria;Proteobacteria;Epsilonproteobacteria
0.00412	1.05e-06	3.049	0.0007771	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales
0	0	1.759	0.0004483	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae
0.1469	3.744e-05	1.571	0.0004006	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
0.9999	0.0002549	0.9999	0.0002549	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter hominis
0.1406	3.585e-05	0.1406	3.585e-05	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni
0.1417	3.613e-05	0.1417	3.613e-05	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter subantarcticus
0.1423	3.627e-05	0.1423	3.627e-05	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari
0.1529	3.897e-05	0.1874	4.777e-05	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter
0.03452	8.799e-06	0.03452	8.799e-06	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter;Arcobacter nitrofigilis
0.5628	0.0001435	1.286	0.0003277	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae
0.4121	0.000105	0.7229	0.0001843	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
0.1555	3.963e-05	0.1555	3.963e-05	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter cholecystus
0.1553	3.959e-05	0.1553	3.959e-05	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter brantae
0	0	1.703e-05	4.341e-09	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum
1.703e-05	4.341e-09	1.703e-05	4.341e-09	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum;Sulfuricurvum kujiense
1.703e-05	4.34e-09	1.703e-05	4.34e-09	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurimonas
0	0	0.01845	4.704e-06	Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales
0.01845	4.704e-06	0.01845	4.704e-06	Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nautiliaceae
0	0	0.176	4.487e-05	Bacteria;Proteobacteria;Zetaproteobacteria
0	0	0.176	4.487e-05	Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales
0	0	0.176	4.487e-05	Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales;Mariprofundaceae
0	0	0.176	4.487e-05	Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales;Mariprofundaceae;Mariprofundus
0.176	4.487e-05	0.176	4.487e-05	Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales;Mariprofundaceae;Mariprofundus;Mariprofundus ferrooxydans
6.28	0.001601	590.5	0.1505	Bacteria;Bacteroidetes
0	0	457.1	0.1165	Bacteria;Bacteroidetes;Bacteroidia
4.208	0.001073	457.1	0.1165	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
16.18	0.004123	74.26	0.01893	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
7.977	0.002033	16.18	0.004125	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
1.962	0.0005	1.962	0.0005	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides distasonis
1.119	0.0002852	1.119	0.0002852	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides gordonii
0.6017	0.0001534	0.6017	0.0001534	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides sp. 157
2.007	0.0005116	2.007	0.0005116	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides johnsonii
1.807	0.0004605	1.807	0.0004605	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides merdae
0.7117	0.0001814	0.7117	0.0001814	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides chinchillae
3.77	0.000961	7.515	0.001916	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
0.3818	9.732e-05	0.3818	9.732e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas levii
1.215	0.0003097	1.215	0.0003097	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas cansulci
0.5043	0.0001285	0.5043	0.0001285	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas bennonis
1.246	0.0003177	1.246	0.0003177	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas catoniae
0.329	8.387e-05	0.329	8.387e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas asaccharolytica
0.0001626	4.144e-08	0.0001626	4.144e-08	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas uenonis
0.06773	1.726e-05	0.06773	1.726e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas macacae
7.379	0.001881	11.4	0.002906	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
3.903	0.0009949	3.903	0.0009949	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas;Butyricimonas virosa
0.1163	2.964e-05	0.1163	2.964e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas;Butyricimonas synergistica
3.089	0.0007875	5.486	0.001399	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
1.199	0.0003055	1.199	0.0003055	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella;Barnesiella intestinihominis
1.199	0.0003055	1.199	0.0003055	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella;Barnesiella viscericola
2.29	0.0005836	6.731	0.001716	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas
1.434	0.0003654	1.434	0.0003654	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas;Dysgonomonas capnocytophagoides
0.02998	7.641e-06	0.02998	7.641e-06	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas;Dysgonomonas sp. Dys-CH1
1.937	0.0004936	1.937	0.0004936	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas;Dysgonomonas oryzarvi
1.041	0.0002654	1.041	0.0002654	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas;Dysgonomonas hofstadii
1.337	0.0003408	6.621	0.001688	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
1.644	0.0004192	1.644	0.0004192	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter;Odoribacter splanchnicus
1.337	0.0003408	1.337	0.0003408	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter;Odoribacter denticanis
2.303	0.000587	2.303	0.000587	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter;Odoribacter laneus
0	0	0.7704	0.0001964	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter
0.7704	0.0001964	0.7704	0.0001964	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter;Paludibacter propionicigenes
0	0	2.351	0.0005992	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Coprobacter
2.351	0.0005992	2.351	0.0005992	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Coprobacter;Coprobacter fastidiosus
0	0	0.1752	4.467e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Macellibacteroides
0.1752	4.467e-05	0.1752	4.467e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Macellibacteroides;Macellibacteroides fermentans
0	0	0.7951	0.0002027	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Petrimonas
0.7951	0.0002027	0.7951	0.0002027	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Petrimonas;Petrimonas sulfuriphila
0	0	0.0002075	5.29e-08	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Proteiniphilum
0.0002075	5.29e-08	0.0002075	5.29e-08	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Proteiniphilum;Proteiniphilum acetatigenes
0	0	0.05659	1.442e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Tannerella
0.05659	1.442e-05	0.05659	1.442e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Tannerella;Tannerella forsythia
0	0	245.2	0.06251	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae
75.59	0.01927	244.8	0.0624	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
0.9928	0.0002531	0.9928	0.0002531	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides intestinalis
1.825	0.0004653	1.825	0.0004653	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus
99.79	0.02544	99.79	0.02544	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus
17.5	0.004462	17.5	0.004462	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides dorei
2.214	0.0005644	2.214	0.0005644	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides vulgatus
1.477	0.0003764	1.477	0.0003764	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides salyersiae
1.408	0.000359	1.408	0.000359	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii
3.606	0.0009192	3.606	0.0009192	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides barnesiae
2.298	0.0005859	2.298	0.0005859	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides helcogenes
6.51	0.001659	6.51	0.001659	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides salanitronis
1.447	0.0003689	1.447	0.0003689	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis
0.9776	0.0002492	0.9776	0.0002492	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron
1.185	0.000302	1.185	0.000302	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecichinchillae
0.5979	0.0001524	0.5979	0.0001524	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides reticulotermitis
1.506	0.000384	1.506	0.000384	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides gallinarum
1.087	0.0002771	1.087	0.0002771	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. UasXn-3
1.392	0.0003547	1.392	0.0003547	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides coprosuis
0.5296	0.000135	0.5296	0.000135	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis
0.005999	1.529e-06	0.005999	1.529e-06	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius
1.132	0.0002884	1.132	0.0002884	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium
0.6575	0.0001676	0.6575	0.0001676	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fluxus
4.311	0.001099	4.311	0.001099	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
0.749	0.0001909	0.749	0.0001909	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii
0.7302	0.0001861	0.7302	0.0001861	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides massiliensis
0.6477	0.0001651	0.6477	0.0001651	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides chinchillae
0.5777	0.0001473	0.5777	0.0001473	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii
1.249	0.0003184	1.249	0.0003184	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae
0.481	0.0001226	0.481	0.0001226	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides acidifaciens
1.267	0.0003229	1.267	0.0003229	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides oleiciplenus
1.61	0.0004104	1.61	0.0004104	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercorirosoris
1.234	0.0003146	1.234	0.0003146	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens
1.07	0.0002727	1.07	0.0002727	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides coprocola
0.6404	0.0001632	0.6404	0.0001632	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides graminisolvens
1.203	0.0003065	1.203	0.0003065	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides clarus
2.385	0.000608	2.385	0.000608	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
1.003	0.0002556	1.003	0.0002556	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris
1.919	0.0004893	1.919	0.0004893	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides propionicifaciens
0	0	0.2942	7.499e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Anaerorhabdus
0.2942	7.499e-05	0.2942	7.499e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Anaerorhabdus;Anaerorhabdus furcosa
0	0	0.1263	3.22e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Acetomicrobium
0.1263	3.22e-05	0.1263	3.22e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Acetomicrobium;Acetomicrobium faecale
22.61	0.005765	111.3	0.02838	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
67.81	0.01729	72.57	0.0185	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
0.8929	0.0002276	0.8929	0.0002276	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Alloprevotella rava
3.865	0.0009851	3.865	0.0009851	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Alloprevotella tannerae
4.648	0.001185	12.05	0.003072	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
0.1526	3.89e-05	0.1526	3.89e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella baroniae
0.08469	2.159e-05	0.08469	2.159e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella buccae
0.13	3.314e-05	0.13	3.314e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentalis
0.07143	1.821e-05	0.07143	1.821e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella pleuritidis
0.1505	3.836e-05	0.1505	3.836e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella multisaccharivorax
0.2945	7.507e-05	0.2945	7.507e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella nanceiensis
0.08701	2.218e-05	0.08701	2.218e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bryantii
0.4652	0.0001186	0.4652	0.0001186	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella stercorea
0.07141	1.82e-05	0.07141	1.82e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella disiens
0.2947	7.513e-05	0.2947	7.513e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bergensis
1.186	0.0003023	1.186	0.0003023	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella corporis
0.1608	4.098e-05	0.1608	4.098e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella histicola
0.06015	1.533e-05	0.06015	1.533e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella nigrescens
0.4816	0.0001228	0.4816	0.0001228	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella oris
0.5498	0.0001402	0.5498	0.0001402	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella shahii
4.238e-05	1.08e-08	4.238e-05	1.08e-08	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella loescheii
0.1329	3.388e-05	0.1329	3.388e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella saccharolytica
0.02644	6.741e-06	0.02644	6.741e-06	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella paludivivens
2.728e-05	6.955e-09	2.728e-05	6.955e-09	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella marshii
0.1738	4.431e-05	0.1738	4.431e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella jejuni
0.1428	3.64e-05	0.1428	3.64e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella melaninogenica
0.1428	3.64e-05	0.1428	3.64e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella aurantiaca
